"kjid","win_time","win_status","deal_order","banker_money","visit_money","nostril_money","surname_money","banker_win_money","visit_win_money","nostril_win_money","surname_win_money","banker_left","banker_right","banker_result","visit_left","visit_right","visit_result","nostril_left","nostril_right","nostril_result","surname_left","surname_right","surname_result","win_result","add_time","start_time","end_time"
"NINE18002061","1537013175","0","6","0","0","0","0","0","0","0","0","5","35","1","11","40","3","2","28","8","37","13","4","111","1537013115","1537013165","1537013165"
"NINE18002062","1537013235","0","33","0","0","0","0","0","0","0","0","10","26","0","17","25","2","11","35","2","28","9","0","110","1537013175","1537013225","1537013225"
"NINE18002063","1537013295","0","7","0","0","0","0","0","0","0","0","16","39","4","40","33","9","12","31","1","18","8","7","101","1537013235","1537013285","1537013285"
"NINE18002064","1537013355","0","13","0","0","0","0","0","0","0","0","5","7","22","32","15","2","23","4","7","18","8","7","0","1537013295","1537013345","1537013345"
"NINE18002065","1537013415","0","28","0","0","0","0","0","0","0","0","21","36","5","5","39","2","16","10","7","12","23","9","11","1537013355","1537013405","1537013405"
"NINE18002066","1537013475","0","7","0","0","0","0","0","0","0","0","11","14","7","22","15","0","21","5","8","23","38","6","10","1537013415","1537013465","1537013465"
"NINE18002067","1537013535","0","25","0","0","0","0","0","0","0","0","3","38","1","30","20","3","2","9","4","11","21","9","111","1537013475","1537013525","1537013525"
"NINE18002068","1537013595","0","13","0","0","0","0","0","0","0","0","8","26","9","31","37","8","24","28","3","12","6","5","0","1537013535","1537013585","1537013585"
"NINE18002069","1537013655","0","24","0","0","0","0","0","0","0","0","17","4","6","36","23","5","34","20","4","13","30","2","0","1537013595","1537013645","1537013645"
"NINE18002070","1537013715","0","29","0","0","0","0","0","0","0","0","33","14","3","28","38","7","27","1","8","20","32","3","110","1537013655","1537013705","1537013705"
"NINE18002071","1537013775","0","6","0","0","0","0","0","0","0","0","5","28","9","17","29","3","2","4","11","20","25","2","10","1537013715","1537013765","1537013765"
"NINE18002072","1537013835","0","37","0","0","0","0","0","0","0","0","8","3","3","4","40","1","25","2","8","29","10","1","10","1537013775","1537013825","1537013825"
"NINE18002073","1537013895","0","38","0","0","0","0","0","0","0","0","28","37","7","29","21","4","31","35","7","19","2","6","0","1537013835","1537013885","1537013885"
"NINE18002074","1537013955","0","39","0","0","0","0","0","0","0","0","31","30","88","40","9","3","24","20","1","26","12","0","0","1537013895","1537013945","1537013945"
"NINE18002075","1537014015","0","31","0","0","0","0","0","0","0","0","39","7","2","23","29","4","38","34","9","11","36","2","110","1537013955","1537014005","1537014005"
"NINE18002076","1537014075","0","10","0","0","0","0","0","0","0","0","6","3","3","27","1","8","38","32","8","31","21","4","111","1537014015","1537014065","1537014065"
"NINE18002077","1537014135","0","6","0","0","0","0","0","0","0","0","26","5","9","39","11","3","14","32","2","27","12","0","0","1537014075","1537014125","1537014125"
"NINE18002078","1537014195","0","18","0","0","0","0","0","0","0","0","28","30","5","34","12","2","4","37","1","38","13","4","0","1537014135","1537014185","1537014185"
"NINE18002079","1537014255","0","11","0","0","0","0","0","0","0","0","1","16","5","25","27","77","13","4","5","21","3","7","101","1537014195","1537014245","1537014245"
"NINE18002080","1537014315","0","23","0","0","0","0","0","0","0","0","13","4","5","35","18","4","7","1","3","14","10","7","1","1537014255","1537014305","1537014305"
"NINE18002081","1537014375","0","2","0","0","0","0","0","0","0","0","5","16","6","35","14","3","28","34","6","33","6","1","0","1537014315","1537014365","1537014365"
"NINE18002082","1537014435","0","16","0","0","0","0","0","0","0","0","11","2","4","36","28","6","21","14","0","3","13","5","101","1537014375","1537014425","1537014425"
"NINE18002083","1537014495","0","39","0","0","0","0","0","0","0","0","28","26","77","25","38","7","33","11","2","23","6","8","0","1537014435","1537014485","1537014485"
"NINE18002084","1537014555","0","7","0","0","0","0","0","0","0","0","24","1","7","22","37","6","26","35","6","33","34","99","1","1537014495","1537014545","1537014545"
"NINE18002085","1537014615","0","7","0","0","0","0","0","0","0","0","40","33","9","3","34","0","13","25","1","14","6","6","0","1537014555","1537014605","1537014605"
"NINE18002086","1537014675","0","36","0","0","0","0","0","0","0","0","24","22","66","21","8","8","38","9","3","2","16","5","0","1537014615","1537014665","1537014665"
"NINE18002087","1537014735","0","40","0","0","0","0","0","0","0","0","22","38","6","26","39","7","10","13","7","18","1","6","110","1537014675","1537014725","1537014725"
"NINE18002088","1537014795","0","4","0","0","0","0","0","0","0","0","12","15","7","5","21","8","31","22","4","23","18","1","100","1537014735","1537014785","1537014785"
"NINE18002089","1537014855","0","38","0","0","0","0","0","0","0","0","4","16","5","39","1","1","26","18","2","34","30","7","1","1537014795","1537014845","1537014845"
"NINE18002090","1537014915","0","23","0","0","0","0","0","0","0","0","4","16","5","9","7","5","8","17","7","28","26","77","11","1537014855","1537014905","1537014905"
"NINE18002091","1537014975","0","29","0","0","0","0","0","0","0","0","38","16","4","21","40","6","12","28","0","9","36","2","100","1537014915","1537014965","1537014965"
"NINE18002092","1537015035","0","19","0","0","0","0","0","0","0","0","20","23","1","13","36","3","40","26","7","11","25","0","110","1537014975","1537015025","1537015025"
"NINE18002093","1537015095","0","38","0","0","0","0","0","0","0","0","2","4","11","33","11","2","34","39","9","27","17","2","0","1537015035","1537015085","1537015085"
"NINE18002094","1537015155","0","4","0","0","0","0","0","0","0","0","31","36","7","5","18","7","37","38","1010","3","15","5","10","1537015095","1537015145","1537015145"
"NINE18002095","1537015215","0","4","0","0","0","0","0","0","0","0","14","35","3","25","39","7","33","15","3","22","31","4","101","1537015155","1537015205","1537015205"
"NINE18002096","1537015275","0","22","0","0","0","0","0","0","0","0","23","39","6","30","1","9","25","10","0","6","4","3","100","1537015215","1537015265","1537015265"
"NINE18002097","1537015335","0","8","0","0","0","0","0","0","0","0","28","18","2","7","11","5","31","12","1","5","26","9","101","1537015275","1537015325","1537015325"
"NINE18002098","1537015395","0","29","0","0","0","0","0","0","0","0","21","22","66","25","1","8","15","28","1","11","27","0","0","1537015335","1537015385","1537015385"
"NINE18002099","1537015455","0","16","0","0","0","0","0","0","0","0","33","10","2","22","2","7","17","9","8","18","11","8","111","1537015395","1537015445","1537015445"
"NINE18002100","1537015515","0","14","0","0","0","0","0","0","0","0","8","21","8","11","28","0","26","20","2","29","24","4","0","1537015455","1537015505","1537015505"
"NINE18002101","1537015575","0","35","0","0","0","0","0","0","0","0","22","36","5","29","28","5","27","9","0","11","12","33","1","1537015515","1537015565","1537015565"
"NINE18002102","1537015635","0","23","0","0","0","0","0","0","0","0","34","40","9","1","4","11","25","39","7","16","2","5","100","1537015575","1537015625","1537015625"
"NINE18002103","1537015695","0","23","0","0","0","0","0","0","0","0","37","3","1","30","38","8","18","28","2","2","6","3","111","1537015635","1537015685","1537015685"
"NINE18002104","1537015755","0","37","0","0","0","0","0","0","0","0","5","7","22","14","31","2","1","17","6","32","33","7","0","1537015695","1537015745","1537015745"
"NINE18002105","1537015815","0","34","0","0","0","0","0","0","0","0","21","17","1","15","31","2","37","18","5","5","11","5","111","1537015755","1537015805","1537015805"
"NINE18002106","1537015875","0","25","0","0","0","0","0","0","0","0","5","1","3","12","15","7","22","36","5","9","26","0","110","1537015815","1537015865","1537015865"
"NINE18002107","1537015935","0","25","0","0","0","0","0","0","0","0","1","37","1","28","29","5","12","26","0","3","22","7","101","1537015875","1537015925","1537015925"
"NINE18002108","1537015995","0","22","0","0","0","0","0","0","0","0","20","40","5","18","4","6","1","11","4","2","3","11","101","1537015935","1537015985","1537015985"
"NINE18002109","1537016055","0","12","0","0","0","0","0","0","0","0","2","7","3","23","37","6","24","28","3","4","29","9","101","1537015995","1537016045","1537016045"
"NINE18002110","1537016115","0","20","0","0","0","0","0","0","0","0","8","1","3","10","25","0","29","34","7","4","11","4","11","1537016055","1537016105","1537016105"
"NINE18002111","1537016175","0","6","0","0","0","0","0","0","0","0","21","11","9","18","35","4","16","34","3","14","23","0","0","1537016115","1537016165","1537016165"
"NINE18002112","1537016235","0","15","0","0","0","0","0","0","0","0","28","25","77","2","27","8","9","18","8","6","20","7","0","1537016175","1537016225","1537016225"
"NINE18002113","1537016295","0","26","0","0","0","0","0","0","0","0","34","19","4","17","13","9","38","7","2","9","32","1","100","1537016235","1537016285","1537016285"
"NINE18002114","1537016355","0","35","0","0","0","0","0","0","0","0","2","18","6","30","7","0","3","17","6","9","20","8","1","1537016295","1537016345","1537016345"
"NINE18002115","1537016415","0","11","0","0","0","0","0","0","0","0","3","34","0","14","2","5","31","16","2","5","26","9","111","1537016355","1537016405","1537016405"
"NINE18002116","1537016475","0","20","0","0","0","0","0","0","0","0","6","40","2","22","2","7","14","5","6","31","15","2","110","1537016415","1537016465","1537016465"
"NINE18002117","1537016535","0","36","0","0","0","0","0","0","0","0","26","22","3","1","16","5","5","39","2","18","35","4","101","1537016475","1537016525","1537016525"
"NINE18002118","1537016595","0","40","0","0","200","0","200","0","0","0","33","30","7","20","21","1","12","39","3","2","9","4","0","1537016535","1537016585","1537016585"
"NINE18002119","1537016655","0","30","0","0","400","0","-400","0","800","0","38","15","4","26","6","9","11","19","8","33","2","0","110","1537016595","1537016645","1537016645"
"NINE18002120","1537016715","0","30","0","0","200","0","200","0","0","0","22","33","5","10","21","9","14","3","5","23","19","1","100","1537016655","1537016705","1537016705"
"NINE18002121","1537016775","0","6","0","0","0","0","0","0","0","0","11","19","8","38","34","9","1","37","1","12","9","33","101","1537016715","1537016765","1537016765"
"NINE18002122","1537016836","0","17","0","0","363","0","-363","0","726","0","12","33","2","24","29","4","31","26","5","3","32","9","111","1537016776","1537016825","1537016825"
"NINE18002123","1537016895","0","33","0","0","726","0","726","0","0","0","21","1","7","9","40","3","8","3","3","24","13","0","0","1537016835","1537016885","1537016885"
"NINE18002124","1537016955","0","16","0","0","0","0","0","0","0","0","35","36","99","25","1","8","12","14","7","21","9","9","0","1537016895","1537016945","1537016945"
"NINE18002125","1537017015","0","19","0","0","0","0","0","0","0","0","2","15","5","25","9","0","34","31","7","30","14","2","10","1537016955","1537017005","1537017005"
"NINE18002126","1537017075","0","38","0","0","0","0","0","0","0","0","36","14","3","16","39","4","23","35","5","1","2","11","111","1537017015","1537017065","1537017065"
"NINE18002127","1537017135","0","35","0","0","0","0","0","0","0","0","8","13","6","4","18","6","11","2","4","25","30","5","0","1537017075","1537017125","1537017125"
"NINE18002128","1537017195","0","6","0","0","0","0","0","0","0","0","4","32","9","9","13","7","40","23","6","10","30","1","0","1537017135","1537017185","1537017185"
"NINE18002129","1537017255","0","32","0","0","0","0","0","0","0","0","34","5","1","13","14","44","22","25","3","23","40","6","111","1537017195","1537017245","1537017245"
"NINE18002130","1537017315","0","37","0","0","0","0","0","0","0","0","6","12","5","10","20","8","5","26","9","23","34","5","110","1537017255","1537017305","1537017305"
"NINE18002131","1537017375","0","1","0","0","0","0","0","0","0","0","8","4","3","22","18","1","38","32","8","19","2","6","11","1537017315","1537017365","1537017365"
"NINE18002132","1537017435","0","7","0","0","0","0","0","0","0","0","31","6","0","36","25","6","10","20","8","32","23","4","111","1537017375","1537017425","1537017425"
"NINE18002133","1537017495","0","24","0","0","0","0","0","0","0","0","22","32","4","29","16","2","11","19","8","8","39","2","10","1537017435","1537017485","1537017485"
"NINE18002134","1537017555","0","25","0","0","0","0","0","0","0","0","20","18","55","31","13","2","19","29","3","15","10","7","0","1537017495","1537017545","1537017545"
"NINE18002135","1537017615","0","20","0","0","0","0","0","0","0","0","14","10","7","28","16","1","33","6","1","22","9","9","1","1537017555","1537017605","1537017605"
"NINE18002136","1537017675","0","30","0","0","0","0","0","0","0","0","3","5","3","2","31","9","40","38","1010","4","26","8","111","1537017615","1537017665","1537017665"
"NINE18002137","1537017735","0","15","0","0","0","0","0","0","0","0","16","35","3","8","37","2","1","11","4","32","36","7","11","1537017675","1537017725","1537017725"
"NINE18002138","1537017795","0","29","0","0","0","0","0","0","0","0","35","30","7","26","34","6","25","22","3","18","5","7","0","1537017735","1537017785","1537017785"
"NINE18002139","1537017855","0","8","0","0","0","0","0","0","0","0","4","38","1","29","12","1","7","37","2","34","39","9","11","1537017795","1537017845","1537017845"
"NINE18002140","1537017915","0","10","0","0","0","0","0","0","0","0","36","35","99","13","24","0","16","15","44","23","21","66","0","1537017855","1537017905","1537017905"
"NINE18002141","1537017975","0","2","0","0","0","0","0","0","0","0","7","3","3","33","36","99","10","21","9","15","40","4","111","1537017915","1537017965","1537017965"
"NINE18002142","1537018035","0","17","0","0","0","0","0","0","0","0","33","15","3","16","5","6","11","23","9","18","38","5","111","1537017975","1537018025","1537018025"
"NINE18002143","1537018095","0","9","0","0","0","0","0","0","0","0","40","29","8","5","10","5","38","33","9","7","27","9","11","1537018035","1537018085","1537018085"
"NINE18002144","1537018155","0","33","0","0","0","0","0","0","0","0","35","3","0","6","18","7","8","34","1","1","19","6","111","1537018095","1537018145","1537018145"
"NINE18002145","1537018215","0","6","0","0","0","0","0","0","0","0","10","5","5","28","37","7","34","29","7","9","36","2","110","1537018155","1537018205","1537018205"
